operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory,driver_id
0,2,default_vehtype,boarding,True,2356.6281570512815,2386.6281570512815,2976;-1;-1,2976;-1;-1,0.0,0.5428788343640865,0.5428788343640865,0.0,,0,29,1,,29,,,3
1,8,default_vehtype,route,False,2164.4435283009025,2342.6862167574222,2973;-1;-1,2981;-1;-1,1853.8591110857842,0.9454217085706144,0.9452363226595057,0.0,,0,28,1,,,2973;7354;3525;6025;3063;6027;7362;2188;2186;5744;6033;5746;6031;146;2828;2376;3091;4274;880;3109;3874;4306;429;3125;3406;2825;1944;130;99;4526;714;2800;4339;2419;5404;5421;1925;1883;926;925;5399;1905;830;2795;1891;827;6499;1803;1141;5241;922;6385;3550;2981,2973:2164.4435283009025;7354:2168.240695611566;3525:2179.119535611566;6025:2180.860999611566;3063:2182.1256796115663;6027:2183.4276556115665;7362:2187.4358956115666;2188:2194.0990636115666;2186:2195.3753356115667;5744:2197.390759611567;6033:2198.760199611567;5746:2200.683607611567;6031:2202.1752316115667;146:2203.1363596115666;2828:2204.2281676115667;2376:2209.7300476115665;3091:2223.0517756115664;4274:2224.1947036115666;880:2224.7860396115666;3109:2226.6365836115665;3874:2232.5008636115663;4306:2244.6164236115665;429:2246.0187436115666;3125:2247.272263611567;3406:2259.6266236115666;2825:2262.0963436115667;1944:2263.407703611567;130:2265.7953436115668;99:2266.2755836115666;4526:2274.6851836115666;714:2277.4820236115665;2800:2279.4884236115668;4339:2280.9821836115666;2419:2285.591263611567;5404:2289.818143611567;5421:2290.923463611567;1925:2291.066743611567;1883:2292.104023611567;926:2296.3565836115667;925:2299.300903611567;5399:2308.6057036115667;1905:2309.9323036115666;830:2311.1091436115667;2795:2312.2928236115667;1891:2312.546743611567;827:2313.612583611567;6499:2322.967423611567;1803:2328.929983611567;1141:2334.434623611567;5241:2336.022703611567;922:2336.938615611567;6385:2340.160255611567;3550:2340.4220956115673;2981:2342.6862167574222,9
1,8,default_vehtype,boarding,True,2342.6862167574222,2372.6862167574222,2981;-1;-1,2981;-1;-1,0.0,0.9452363226595057,0.9452363226595057,0.0,,0,28,1,,28,,,9
1,1,default_vehtype,boarding,True,2391.9445594855088,2421.9445594855088,2986;-1;-1,2986;-1;-1,0.0,0.691100547297726,0.691100547297726,0,,0,30,1,30,,,,2
1,8,default_vehtype,boarding,True,2400.0,2430.0,2981;-1;-1,2981;-1;-1,0.0,0.9452363226595057,0.9452363226595057,0,,0,32,1,32,,,,9
1,1,default_vehtype,route,False,2421.9445594855088,2505.3028051399633,2986;-1;-1,2984;-1;-1,777.242669599201,0.691100547297726,0.691022823030766,0.0,,0,30,1,,,2986;3155;7358;2376;3091;4274;880;3109;3874;4306;429;4313;68;7318;7325;3011;4;4345;1199;1204;2996;2984,2986:2421.9445594855088;3155:2422.488436103111;7358:2423.580244103111;2376:2429.082124103111;3091:2442.4038521031107;4274:2443.546780103111;880:2444.138116103111;3109:2445.9886601031108;3874:2451.8529401031105;4306:2463.9685001031107;429:2465.370820103111;4313:2466.553780103111;68:2472.152140103111;7318:2478.820180103111;7325:2482.146940103111;3011:2486.157580103111;4:2490.942700103111;4345:2492.9861801031107;1199:2496.9765229602535;1204:2500.9668658173964;2996:2503.0103458173962;2984:2505.3028051399633,2
1,1,default_vehtype,boarding,True,2505.3028051399633,2535.3028051399633,2984;-1;-1,2984;-1;-1,0.0,0.691022823030766,0.691022823030766,0.0,,0,30,1,,30,,,2
1,9,default_vehtype,route,False,2340.0,2533.3152550879277,2993;-1;-1,2989;-1;-1,2141.100970076626,0.8220828562176616,0.821868746120654,0.0,,0,,0,,,2993;4483;7446;1960;816;6786;5444;1716;2720;4210;1711;98;2497;7434;2760;542;1074;1071;1070;1069;1067;1504;4396;710;2281;4664;6260;3300;1832;708;6180;2405;6169;2744;2567;2576;3077;3241;88;2758;2742;2448;2353;6140;7386;3742;7100;6318;737;6639;2446;2301;1992;1990;1988;1985;3729;5498;5496;5699;5494;5695;3307;3987;6878;2989,2993:2340;4483:2340.7614199819013;7446:2343.4281559819015;1960:2344.4123959819017;816:2351.9443159819016;6786:2353.2112999819014;5444:2363.7477079819014;1716:2366.5380679819013;2720:2367.284707981901;4210:2368.182979981901;1711:2369.312659981901;98:2377.928467981901;2497:2379.439099981901;7434:2386.646947981901;2760:2393.185483981901;542:2400.713587981901;1074:2401.646995981901;1071:2402.649523981901;1070:2417.112811981901;1069:2417.851099981901;1067:2420.513155981901;1504:2424.966931981901;4396:2425.1932279819007;710:2425.7438839819006;2281:2426.7495799819008;4664:2430.627571981901;6260:2431.073467981901;3300:2431.672579981901;1832:2434.462795981901;708:2435.001859981901;6180:2435.425291981901;2405:2437.647691981901;6169:2441.124811981901;2744:2445.725371981901;2567:2447.568331981901;2576:2456.0568919819007;3077:2458.1895319819005;3241:2461.3184119819007;88:2463.2452519819008;2758:2465.2086919819008;2742:2465.615131981901;2448:2468.800771981901;2353:2475.001651981901;6140:2480.172691981901;7386:2481.515131981901;3742:2489.174131981901;7100:2489.713771981901;6318:2490.191851981901;737:2491.107571981901;6639:2492.956771981901;2446:2494.528051981901;2301:2496.825091981901;1992:2497.850131981901;1990:2499.547051981901;1988:2502.001051981901;1985:2505.522811981901;3729:2507.870251981901;5498:2509.267651981901;5496:2512.174891981901;5699:2512.872331981901;5494:2513.976091981901;5695:2514.738811981901;3307:2525.477251981901;3987:2532.304411981901;6878:2532.907771981901;2989:2533.3152550879277,10
1,9,default_vehtype,boarding,True,2533.3152550879277,2563.3152550879277,2989;-1;-1,2989;-1;-1,0.0,0.821868746120654,0.821868746120654,0.0,,0,31,1,31,,,,10
1,8,default_vehtype,route,False,2430.0,2603.936803902199,2981;-1;-1,2969;-1;-1,2279.3367272297323,0.9452363226595057,0.9450083889867827,0.0,,0,32,1,,,2981;6320;3549;6384;4032;1804;4811;5237;608;459;2416;4011;5246;363;366;2314;2877;1748;2880;906;984;2268;1857;1806;1371;938;5442;4054;2205;1369;2047;3631;4079;4572;4577;778;3636;3639;3642;7178;5275;5297;5072;1464;2847;5825;4587;5794;3202;2065;2023;4203;4198;336;2969,2981:2430;6320:2433.373118854145;3549:2439.010358854145;6384:2439.2721988541452;4032:2442.4938388541455;1804:2443.4097508541454;4811:2445.0923908541454;5237:2449.8328708541453;608:2458.698950854145;459:2459.028710854145;2416:2461.242350854145;4011:2461.906478854145;5246:2467.831646854145;363:2474.740334854145;366:2476.145414854145;2314:2477.290286854145;2877:2490.461390854145;1748:2491.579910854145;2880:2492.741702854145;906:2504.967014854145;984:2507.736710854145;2268:2508.4845748541447;1857:2508.870494854145;1806:2509.5326788541447;1371:2510.202854854145;938:2512.7839828541446;5442:2522.5046308541446;4054:2530.1446228541445;2205:2535.8970628541447;1369:2542.3432228541446;2047:2543.2862788541447;3631:2544.849110854145;4079:2545.9163668541446;4572:2549.7147988541446;4577:2551.4474788541447;778:2555.753798854145;3636:2556.757190854145;3639:2557.610318854145;3642:2558.673902854145;7178:2562.252302854145;5275:2566.761590854145;5297:2570.140406854145;5072:2570.370662854145;1464:2577.311174854145;2847:2578.3818868541453;5825:2581.280534854145;4587:2583.560846854145;5794:2585.180990854145;3202:2589.302342854145;2065:2594.446598854145;2023:2600.004926854145;4203:2600.805710854145;4198:2601.787358854145;336:2602.810478854145;2969:2603.936803902199,9
1,8,default_vehtype,boarding,True,2603.936803902199,2633.936803902199,2969;-1;-1,2969;-1;-1,0.0,0.9450083889867827,0.9450083889867827,0.0,,0,32,1,,32,,,9
0,5,default_vehtype,route,False,2460,2671.592784029854,2979;-1;-1,2992;-1;-1,2790.388802832414,0.9157914677647722,0.915512428884489,0.0,,0,,0,,,2979;2786;2307;3549;6384;4032;1804;4811;5237;608;459;2416;4011;5246;363;366;2314;2877;1748;2880;906;984;2268;1857;1806;1371;938;5442;4054;2205;1369;2047;3631;4079;4572;4577;778;3636;3639;3642;7178;5275;5297;5072;1464;2847;5825;4587;5794;3202;2065;2023;4203;537;18;5629;1068;2559;6740;1717;2067;2063;1937;2992,2979:2460;2786:2462.004935564799;2307:2465.523695564799;3549:2471.160935564799;6384:2471.422775564799;4032:2474.644415564799;1804:2475.560327564799;4811:2477.242967564799;5237:2481.983447564799;608:2490.849527564799;459:2491.179287564799;2416:2493.392927564799;4011:2494.0570555647987;5246:2499.982223564799;363:2506.890911564799;366:2508.295991564799;2314:2509.4408635647987;2877:2522.6119675647988;1748:2523.7304875647988;2880:2524.8922795647986;906:2537.1175915647987;984:2539.8872875647985;2268:2540.6351515647984;1857:2541.0210715647986;1806:2541.6832555647984;1371:2542.3534315647985;938:2544.9345595647983;5442:2554.6552075647983;4054:2562.295199564798;2205:2568.0476395647984;1369:2574.4937995647983;2047:2575.4368555647984;3631:2576.9996875647985;4079:2578.0669435647983;4572:2581.8653755647983;4577:2583.5980555647984;778:2587.9043755647986;3636:2588.9077675647986;3639:2589.760895564799;3642:2590.824479564799;7178:2594.4028795647987;5275:2598.912167564799;5297:2602.290983564799;5072:2602.5212395647986;1464:2609.4617515647988;2847:2610.532463564799;5825:2613.431111564799;4587:2615.7114235647987;5794:2617.3315675647987;3202:2621.452919564799;2065:2626.597175564799;2023:2632.155503564799;4203:2632.956287564799;537:2633.910287564799;18:2639.777855564799;5629:2645.627279564799;1068:2648.1796795647992;2559:2655.2302795647993;6740:2659.7009035647993;1717:2665.5346315647994;2067:2666.2724155647993;2063:2666.9886715647995;1937:2670.2586235647996;2992:2671.592784029854,6
0,5,default_vehtype,boarding,True,2671.592784029854,2701.592784029854,2992;-1;-1,2992;-1;-1,0.0,0.915512428884489,0.915512428884489,0.0,,0,33,1,33,,,,6
1,8,default_vehtype,route,False,2633.936803902199,2713.569186733062,2969;-1;-1,2990;-1;-1,728.1426288791162,0.9450083889867827,0.9449355747238948,0.0,,0,,0,,,2969;7192;1664;1659;538;4990;4939;5252;3070;1657;4439;4842;1272;3423;4282;4975;6830;4349;4937;669;5061;7265;3848;534;2839;5449;2990,2969:2633.936803902199;7192:2637.540446854145;1664:2640.7943428541453;1659:2645.5539028541452;538:2646.7049428541454;4990:2650.4020228541453;4939:2651.792582854145;5252:2657.217302854145;3070:2658.253742854145;1657:2665.770542854145;4439:2671.400702854145;4842:2675.785262854145;1272:2675.970182854145;3423:2677.186742854145;4282:2680.964222854145;4975:2682.013982854145;6830:2682.786902854145;4349:2683.335782854145;4937:2687.705342854145;669:2698.012742854145;5061:2703.821102854145;7265:2704.604342854145;3848:2705.578982854145;534:2709.6239428541453;2839:2710.982582854145;5449:2712.181622854145;2990:2713.569186733062,9
1,8,default_vehtype,boarding,True,2713.569186733062,2743.569186733062,2990;-1;-1,2990;-1;-1,0.0,0.9449355747238948,0.9449355747238948,0.0,,0,34;35,2,34;35,,,,9
1,8,default_vehtype,route,False,2743.569186733062,2754.6222266921604,2990;-1;-1,2970;-1;-1,92.10866632581656,0.9449355747238948,0.9449263638572621,0.0,,0,34;35,2,,,2990;2552;1946;7401;3560;2970,2990:2743.569186733062;2552:2746.4349028541455;1946:2750.6881828541455;7401:2751.8872228541454;3560:2752.9627828541456;2970:2754.6222266921604,9
1,8,default_vehtype,boarding,True,2754.6222266921604,2784.6222266921604,2970;-1;-1,2970;-1;-1,0.0,0.9449263638572621,0.9449263638572621,0.0,,0,34;35,2,,34,,,9
1,8,default_vehtype,boarding,True,2784.6222266921604,2814.6222266921604,2970;-1;-1,2970;-1;-1,0.0,0.9449263638572621,0.9449263638572621,0.0,,0,35;37,2,37,,,,9
1,9,default_vehtype,route,False,2563.3152550879277,2810.0194472868748,2989;-1;-1,2978;-1;-1,2555.424668324549,0.821868746120654,0.8216132036538215,0.0,,0,31,1,,,2989;3808;6876;885;316;2042;1982;6306;374;7114;3246;5330;661;445;6080;7381;364;3029;3886;5711;6045;2157;4817;456;5901;7605;2830;5852;6913;1321;597;2204;6066;6049;7367;2188;2186;5744;6033;5746;6031;146;2828;2376;3091;4274;880;3109;3874;4306;429;3125;3406;2825;1944;130;99;4526;714;2800;4339;2419;5404;5421;1925;1883;926;925;5399;1905;830;2795;918;3075;7097;7290;2736;1744;1164;2789;1182;2978,2989:2563.3152550879277;3808:2563.9757719819013;6876:2565.0437719819015;885:2565.6471319819016;316:2572.4742919819014;2042:2583.2127319819015;1982:2583.9754519819016;6306:2584.1922919819017;374:2592.4932919819016;7114:2594.7082999819017;3246:2595.8461159819017;5330:2596.593691981902;661:2597.5851319819017;445:2600.6148199819017;6080:2603.438227981902;7381:2603.847115981902;364:2604.2824999819018;3029:2606.3067079819016;3886:2606.8047319819016;5711:2609.3443159819017;6045:2610.7385959819017;2157:2614.927123981902;4817:2615.4039079819017;456:2616.018787981902;5901:2616.774355981902;7605:2620.246051981902;2830:2620.475443981902;5852:2627.002171981902;6913:2628.898579981902;1321:2634.047011981902;597:2634.509899981902;2204:2636.067187981902;6066:2636.712883981902;6049:2640.939211981902;7367:2643.2127559819023;2188:2649.8759239819024;2186:2651.1521959819024;5744:2653.1676199819026;6033:2654.5370599819025;5746:2656.4604679819026;6031:2657.9520919819024;146:2658.9132199819023;2828:2660.0050279819025;2376:2665.5069079819023;3091:2678.828635981902;4274:2679.9715639819024;880:2680.5628999819023;3109:2682.413443981902;3874:2688.277723981902;4306:2700.393283981902;429:2701.7956039819023;3125:2703.0491239819025;3406:2715.4034839819024;2825:2717.8732039819024;1944:2719.1845639819026;130:2721.5722039819025;99:2722.0524439819023;4526:2730.4620439819023;714:2733.2588839819023;2800:2735.2652839819025;4339:2736.7590439819023;2419:2741.3681239819025;5404:2745.5950039819027;5421:2746.700323981903;1925:2746.8436039819026;1883:2747.8808839819026;926:2752.1334439819025;925:2755.0777639819025;5399:2764.3825639819024;1905:2765.7091639819023;830:2766.8860039819024;2795:2768.0696839819025;918:2769.2118439819023;3075:2777.0848039819025;7097:2777.9341639819027;7290:2783.7362839819025;2736:2792.4547639819025;1744:2793.9100039819023;1164:2805.0185239819025;2789:2806.4303239819023;1182:2807.3472439819025;2978:2810.0194472868748,10
0,1,default_vehtype,route,False,2700.0,2866.2007844944387,2984;-1;-1,2972;-1;-1,1890.104399929079,0.691022823030766,0.690833812590773,0.0,,0,,0,,,2984;3012;7321;2804;3061;1173;3425;4304;793;118;3979;4275;103;6480;7360;3154;6028;5745;6035;5743;6038;6041;7365;6050;6068;6077;3629;4502;6912;2108;7370;7608;5900;3459;4818;5992;6047;5708;3884;3030;3347;7376;2207;3446;3720;5332;251;2711;3358;2296;5681;2294;2035;6308;374;7114;3246;5330;661;445;2972,2984:2700;3012:2702.492660677433;7321:2706.503300677433;2804:2709.830060677433;3061:2716.498100677433;1173:2722.096460677433;3425:2723.279420677433;4304:2724.681740677433;793:2736.797300677433;118:2742.661580677433;3979:2744.512124677433;4275:2745.103460677433;103:2746.246388677433;6480:2759.568116677433;7360:2765.0699966774328;3154:2766.161804677433;6028:2767.122932677433;5745:2768.6145566774326;6035:2770.5379646774327;5743:2771.9074046774326;6038:2773.922828677433;6041:2775.199100677433;7365:2781.862268677433;6050:2784.135812677433;6068:2788.362140677433;6077:2789.0078366774333;3629:2790.5651246774332;4502:2791.0280126774333;6912:2796.176444677433;2108:2798.0728526774333;7370:2804.599580677433;7608:2804.8289726774333;5900:2808.3006686774334;3459:2809.0562366774334;4818:2809.6711166774335;5992:2810.1479006774334;6047:2814.3364286774336;5708:2815.7307086774335;3884:2818.2702926774336;3030:2818.7683166774336;3347:2820.7925246774334;7376:2821.2279086774333;2207:2821.6367966774333;3446:2824.4602046774335;3720:2827.4898926774335;5332:2828.4813326774333;251:2829.2289086774335;2711:2830.3667246774335;3358:2832.5817326774336;2296:2840.8827326774335;5681:2843.2767326774333;2294:2844.608218391719;2035:2845.939704106005;6308:2848.333704106005;374:2856.634704106005;7114:2858.849712106005;3246:2859.987528106005;5330:2860.735104106005;661:2861.726544106005;445:2864.756232106005;2972:2866.2007844944387,2
1,9,default_vehtype,boarding,True,2810.0194472868748,2840.0194472868748,2978;-1;-1,2978;-1;-1,0.0,0.8216132036538215,0.8216132036538215,0.0,,0,31,1,,31,,,10
0,1,default_vehtype,boarding,True,2866.2007844944387,2896.2007844944387,2972;-1;-1,2972;-1;-1,0.0,0.690833812590773,0.690833812590773,0.0,,0,36,1,36,,,,2
1,8,default_vehtype,route,False,2814.6222266921604,2939.740425839739,2970;-1;-1,2988;-1;-1,1089.6601840862809,0.9449263638572621,0.9448173978388535,0.0,,0,35;37,2,,,2970;671;662;7398;3491;6933;7394;6989;7392;5704;7389;3806;2573;885;316;2042;1982;6306;374;7114;3246;5330;661;445;6080;7381;364;3029;69;30;3346;2832;2207;2988,2970:2814.6222266921604;671:2815.652342854146;662:2838.102062854146;7398:2841.621302854146;3491:2847.946022854146;6933:2848.857782854146;7394:2854.2193828541463;6989:2854.8137428541463;7392:2864.0248228541464;5704:2866.3899028541464;7389:2880.9281428541462;3806:2884.9925428541464;2573:2886.0605428541467;885:2886.6639028541467;316:2893.4910628541465;2042:2904.2295028541466;1982:2904.992222854147;6306:2905.209062854147;374:2913.510062854147;7114:2915.725070854147;3246:2916.862886854147;5330:2917.610462854147;661:2918.601902854147;445:2921.631590854147;6080:2924.454998854147;7381:2924.863886854147;364:2925.299270854147;3029:2927.3234788541467;69:2931.4557645684326;30:2935.5880502827185;3346:2937.6122582827184;2832:2938.0476422827182;2207:2938.456530282718;2988:2939.740425839739,9
0,5,default_vehtype,route,False,2701.592784029854,2984.179954947197,2992;-1;-1,2986;-1;-1,3048.0671516297666,0.915512428884489,0.915207622169326,0.0,,0,33,1,,,2992;2526;5444;1716;2720;4210;1711;98;2497;7434;2760;542;1074;4204;5649;5760;205;5793;1407;5826;7411;4686;5074;5295;5274;7181;604;603;1365;2574;7139;1693;1114;5299;7129;754;611;1812;1186;7311;3767;4527;3089;3131;5447;7352;414;122;3426;4305;793;118;3979;4275;103;6480;7360;2986,2992:2701.592784029854;2526:2710.7950315647995;5444:2721.3314395647994;1716:2724.1217995647994;2720:2724.8684395647992;4210:2725.766711564799;1711:2726.896391564799;98:2735.512199564799;2497:2737.022831564799;7434:2744.230679564799;2760:2750.769215564799;542:2758.297319564799;1074:2759.230727564799;4204:2760.212375564799;5649:2761.013159564799;5760:2766.571487564799;205:2771.715743564799;5793:2775.8370955647993;1407:2777.4572395647992;5826:2779.737551564799;7411:2782.636199564799;4686:2783.706911564799;5074:2790.6474235647993;5295:2790.877679564799;5274:2794.256495564799;7181:2798.765783564799;604:2802.344183564799;603:2803.407767564799;1365:2805.349487564799;2574:2816.857367564799;7139:2823.123767564799;1693:2824.762367564799;1114:2841.1028875647994;5299:2855.6480875647994;7129:2856.9990475647996;754:2900.5591675647997;611:2901.8077675647996;1812:2906.3789275647996;1186:2907.5561275647997;7311:2908.3717675647995;3767:2910.3781675647997;4527:2913.1750075647997;3089:2921.5846075647996;3131:2922.0648475647995;5447:2924.4524875647994;7352:2925.7638475647996;414:2928.2335675647996;122:2940.5879275647994;3426:2941.8414475647996;4305:2943.2437675648;793:2955.3593275648;118:2961.2236075647997;3979:2963.0741515647996;4275:2963.6654875647996;103:2964.8084155648;6480:2978.1301435647997;7360:2983.6320235647995;2986:2984.179954947197,6
1,8,default_vehtype,boarding,True,2939.740425839739,2969.740425839739,2988;-1;-1,2988;-1;-1,0.0,0.9448173978388535,0.9448173978388535,0.0,,0,35;37,2,,35,,,9
1,8,default_vehtype,route,False,2969.740425839739,2972.7244906711517,2988;-1;-1,2972;-1;-1,41.44534488073482,0.9448173978388535,0.9448132533043655,0.0,,0,37,1,,,2988;3447;2972,2988:2969.740425839739;3447:2971.279938282718;2972:2972.7244906711517,9
0,1,default_vehtype,route,False,2896.2007844944387,3043.3121083283118,2972;-1;-1,2985;-1;-1,1272.6774024545985,0.690833812590773,0.6907065448505276,0.0,,0,36,1,,,2972;6079;7380;364;3029;3886;5711;6045;2157;4817;456;5901;7605;2830;5852;6913;1321;597;2204;6066;6049;7367;2188;2186;5744;6033;5746;6031;146;2828;2376;3091;4274;880;3109;114;5021;1108;1680;3103;3110;3980;2985,2972:2896.2007844944387;6079:2897.5796401060047;7380:2897.9885281060047;364:2898.4239121060045;3029:2900.4481201060044;3886:2900.9461441060043;5711:2903.4857281060044;6045:2904.8800081060044;2157:2909.0685361060046;4817:2909.5453201060045;456:2910.1602001060046;5901:2910.9157681060046;7605:2914.3874641060047;2830:2914.616856106005;5852:2921.1435841060047;6913:2923.039992106005;1321:2928.1884241060047;597:2928.6513121060048;2204:2930.2086001060047;6066:2930.8542961060048;6049:2935.080624106005;7367:2937.354168106005;2188:2944.017336106005;2186:2945.293608106005;5744:2947.3090321060054;6033:2948.6784721060053;5746:2950.6018801060054;6031:2952.093504106005;146:2953.054632106005;2828:2954.1464401060052;2376:2959.648320106005;3091:2972.970048106005;4274:2974.112976106005;880:2974.704312106005;3109:2976.554856106005;114:2981.367027534576;5021:2983.740456106005;1108:3008.809827534576;1680:3033.8791989631472;3103:3036.252627534576;3110:3041.064798963147;3980:3042.915342963147;2985:3043.3121083283118,2
0,3,default_vehtype,boarding,True,3000.0,3030.0,2977;-1;-1,2977;-1;-1,0.0,0.9619312794573713,0.9619312794573713,0.0,,0,41,1,41,,,,4
0,5,default_vehtype,boarding,True,2984.179954947197,3014.179954947197,2986;-1;-1,2986;-1;-1,0.0,0.915207622169326,0.915207622169326,0.0,,0,33,1,,33,,,6
1,8,default_vehtype,boarding,True,2972.7244906711517,3002.7244906711517,2972;-1;-1,2972;-1;-1,0.0,0.9448132533043655,0.9448132533043655,0.0,,0,37,1,,37,,,9
0,1,default_vehtype,boarding,True,3043.3121083283118,3073.3121083283118,2985;-1;-1,2985;-1;-1,0.0,0.6907065448505276,0.6907065448505276,0.0,,0,36,1,,36,,,2
0,3,default_vehtype,route,False,3030.0,3113.404501900545,2977;-1;-1,2982;-1;-1,577.1723729807225,0.9619312794573713,0.9618735622200733,0.0,,0,41,1,,,2977;6202;7516;7037;7512;3274;2902;3901;7011;7336;4365;7288;1182;1001;6296;6301;2298;2295;2293;4102;4325;7285;1218;2982,2977:3030;6202:3033.893092103112;7516:3034.754212103112;7037:3042.066172103112;7512:3049.299532103112;3274:3060.645532103112;2902:3060.7571321031123;3901:3061.225132103112;7011:3063.206092103112;7336:3066.113572103112;4365:3073.6946921031117;7288:3074.8178921031117;1182:3075.734812103112;1001:3081.025972103112;6296:3083.385292103112;6301:3088.327577817398;2298:3092.609520674541;2295:3096.8914635316837;2293:3101.8337492459696;4102:3104.1930692459696;4325:3109.48422924597;7285:3110.40114924597;1218:3111.52434924597;2982:3113.404501900545,4
0,5,default_vehtype,boarding,True,3060.0,3090.0,2986;-1;-1,2986;-1;-1,0.0,0.915207622169326,0.915207622169326,0.0,,0,42,1,42,,,,6
1,7,default_vehtype,route,False,2880.0,3112.4834915828983,2979;-1;-1,2993;-1;-1,3080.537518846917,0.8572989887334688,0.8569909349815842,0.0,,0,,0,,,2979;2786;2307;3549;6384;4032;1804;4811;5237;608;459;2416;4011;5246;363;366;2314;2877;1748;2880;906;984;2268;1857;1806;1371;938;5442;4054;2205;1369;2047;3631;4079;4572;4577;778;3636;3639;3642;7178;5275;5297;5072;1464;2847;5825;4587;5794;3202;2065;2023;4203;537;18;5629;1068;2559;6740;1717;2067;2063;1937;6789;3895;5465;7450;2993,2979:2880;2786:2882.004935564799;2307:2885.523695564799;3549:2891.160935564799;6384:2891.422775564799;4032:2894.644415564799;1804:2895.560327564799;4811:2897.242967564799;5237:2901.983447564799;608:2910.849527564799;459:2911.179287564799;2416:2913.392927564799;4011:2914.0570555647987;5246:2919.982223564799;363:2926.890911564799;366:2928.295991564799;2314:2929.4408635647987;2877:2942.6119675647988;1748:2943.7304875647988;2880:2944.8922795647986;906:2957.1175915647987;984:2959.8872875647985;2268:2960.6351515647984;1857:2961.0210715647986;1806:2961.6832555647984;1371:2962.3534315647985;938:2964.9345595647983;5442:2974.6552075647983;4054:2982.295199564798;2205:2988.0476395647984;1369:2994.4937995647983;2047:2995.4368555647984;3631:2996.9996875647985;4079:2998.0669435647983;4572:3001.8653755647983;4577:3003.5980555647984;778:3007.9043755647986;3636:3008.9077675647986;3639:3009.760895564799;3642:3010.824479564799;7178:3014.4028795647987;5275:3018.912167564799;5297:3022.290983564799;5072:3022.5212395647986;1464:3029.4617515647988;2847:3030.532463564799;5825:3033.431111564799;4587:3035.7114235647987;5794:3037.3315675647987;3202:3041.452919564799;2065:3046.597175564799;2023:3052.155503564799;4203:3052.956287564799;537:3053.910287564799;18:3059.777855564799;5629:3065.627279564799;1068:3068.1796795647992;2559:3075.2302795647993;6740:3079.7009035647993;1717:3085.5346315647994;2067:3086.2724155647993;2063:3086.9886715647995;1937:3090.2586235647996;6789:3100.7950315647995;3895:3102.0620155647994;5465:3109.5939355647993;7450:3110.5781755647995;2993:3112.4834915828983,8
1,8,default_vehtype,route,False,3002.7244906711517,3119.2577261616357,2972;-1;-1,2990;-1;-1,1039.575804707168,0.9448132533043655,0.9447092957238948,0.0,,0,,0,,,2972;6079;3446;3720;5332;251;2711;3358;2296;5495;5696;3307;3987;6878;746;2834;2045;2835;2641;7396;2616;486;2838;3722;3732;544;7400;5449;2990,2972:3002.7244906711517;6079:3004.1033462827177;3446:3006.926754282718;3720:3009.956442282718;5332:3010.9478822827177;251:3011.695458282718;2711:3012.833274282718;3358:3015.048282282718;2296:3023.349282282718;5495:3023.566122282718;5696:3024.328842282718;3307:3035.067282282718;3987:3041.894442282718;6878:3042.497802282718;746:3043.5658022827183;2834:3047.6302022827185;2045:3062.1684422827184;2835:3064.5335222827184;2641:3073.7446022827185;7396:3074.3389622827185;2616:3079.7005622827187;486:3080.6123222827187;2838:3086.9370422827187;3722:3090.456282282719;3732:3112.906002282719;544:3115.5955622827187;7400:3116.671122282719;5449:3117.870162282719;2990:3119.2577261616357,9
